session_id,item_id,item_name,category,price,qty
S-01485,SKU-006,Mouse,Accessories,29.99,1
S-01485,SKU-007,Keyboard,Accessories,79.99,1
S-01485,SKU-020,Mousepad,Accessories,19.99,1
S-01486,SKU-001,Laptop,Electronics,899.99,1
S-01486,SKU-004,Laptop Bag,Accessories,49.99,1
S-01486,SKU-005,USB-C Hub,Accessories,39.99,1
S-01486,SKU-020,Mousepad,Accessories,19.99,1
S-01487,SKU-002,Smartphone,Electronics,599.99,1
S-01487,SKU-012,Wireless Charger,Accessories,34.99,1
S-01487,SKU-015,Earbuds,Electronics,99.99,1
S-01488,SKU-002,Smartphone,Electronics,599.99,1
S-01488,SKU-013,Power Bank,Electronics,49.99,1
S-01488,SKU-014,Smartwatch,Electronics,249.99,1
S-01489,SKU-002,Smartphone,Electronics,599.99,1
S-01489,SKU-005,USB-C Hub,Accessories,39.99,1
S-01490,SKU-001,Laptop,Electronics,899.99,1
S-01491,SKU-019,Desk Lamp,Office,44.99,1
S-01492,SKU-002,Smartphone,Electronics,599.99,1
S-01492,SKU-012,Wireless Charger,Accessories,34.99,1
S-01492,SKU-015,Earbuds,Electronics,99.99,1
S-01493,SKU-002,Smartphone,Electronics,599.99,1
S-01494,SKU-015,Earbuds,Electronics,99.99,1
S-01494,SKU-019,Desk Lamp,Office,44.99,1
S-01495,SKU-003,Headphones,Electronics,149.99,1
S-01495,SKU-006,Mouse,Accessories,29.99,1
S-01496,SKU-004,Laptop Bag,Accessories,49.99,1
S-01496,SKU-006,Mouse,Accessories,29.99,1
S-01496,SKU-007,Keyboard,Accessories,79.99,1
S-01496,SKU-014,Smartwatch,Electronics,249.99,1
S-01496,SKU-020,Mousepad,Accessories,19.99,1
S-01497,SKU-003,Headphones,Electronics,149.99,1
S-01497,SKU-017,SD Card,Storage,24.99,1
S-01497,SKU-018,External SSD,Storage,119.99,1
S-01498,SKU-003,Headphones,Electronics,149.99,1
S-01499,SKU-001,Laptop,Electronics,899.99,1
S-01499,SKU-004,Laptop Bag,Accessories,49.99,1
S-01499,SKU-005,USB-C Hub,Accessories,39.99,1
S-01499,SKU-019,Desk Lamp,Office,44.99,1
S-01500,SKU-001,Laptop,Electronics,899.99,1
S-01500,SKU-008,Monitor,Electronics,349.99,1
S-01500,SKU-016,HDMI Cable,Accessories,14.99,1
S-01501,SKU-018,External SSD,Storage,119.99,1
S-01502,SKU-008,Monitor,Electronics,349.99,1
S-01503,SKU-008,Monitor,Electronics,349.99,1
S-01504,SKU-003,Headphones,Electronics,149.99,1
S-01504,SKU-004,Laptop Bag,Accessories,49.99,1
S-01505,SKU-002,Smartphone,Electronics,599.99,1
S-01506,SKU-003,Headphones,Electronics,149.99,1
S-01506,SKU-009,Webcam,Electronics,89.99,1
S-01507,SKU-001,Laptop,Electronics,899.99,1
S-01507,SKU-004,Laptop Bag,Accessories,49.99,1
S-01507,SKU-005,USB-C Hub,Accessories,39.99,1
S-01507,SKU-008,Monitor,Electronics,349.99,1
S-01507,SKU-016,HDMI Cable,Accessories,14.99,1
S-01508,SKU-014,Smartwatch,Electronics,249.99,1
S-01509,SKU-001,Laptop,Electronics,899.99,1
S-01509,SKU-017,SD Card,Storage,24.99,1
S-01509,SKU-018,External SSD,Storage,119.99,1
S-01510,SKU-001,Laptop,Electronics,899.99,1
S-01510,SKU-009,Webcam,Electronics,89.99,1
S-01510,SKU-020,Mousepad,Accessories,19.99,1
S-01511,SKU-002,Smartphone,Electronics,599.99,1
S-01512,SKU-001,Laptop,Electronics,899.99,1
S-01512,SKU-003,Headphones,Electronics,149.99,1
S-01512,SKU-004,Laptop Bag,Accessories,49.99,1
S-01512,SKU-005,USB-C Hub,Accessories,39.99,1
S-01513,SKU-006,Mouse,Accessories,29.99,1
S-01513,SKU-007,Keyboard,Accessories,79.99,1
S-01513,SKU-008,Monitor,Electronics,349.99,1
S-01513,SKU-020,Mousepad,Accessories,19.99,1
S-01514,SKU-002,Smartphone,Electronics,599.99,1
S-01514,SKU-012,Wireless Charger,Accessories,34.99,1
S-01514,SKU-015,Earbuds,Electronics,99.99,1
S-01515,SKU-002,Smartphone,Electronics,599.99,1
S-01515,SKU-010,Phone Case,Accessories,19.99,1
S-01515,SKU-011,Screen Protector,Accessories,9.99,2
S-01516,SKU-001,Laptop,Electronics,899.99,1
S-01516,SKU-004,Laptop Bag,Accessories,49.99,1
S-01516,SKU-005,USB-C Hub,Accessories,39.99,1
S-01516,SKU-008,Monitor,Electronics,349.99,1
S-01516,SKU-016,HDMI Cable,Accessories,14.99,1
S-01517,SKU-002,Smartphone,Electronics,599.99,1
S-01517,SKU-019,Desk Lamp,Office,44.99,1
S-01518,SKU-019,Desk Lamp,Office,44.99,1
S-01519,SKU-014,Smartwatch,Electronics,249.99,1
S-01520,SKU-006,Mouse,Accessories,29.99,1
S-01520,SKU-011,Screen Protector,Accessories,9.99,2
S-01521,SKU-008,Monitor,Electronics,349.99,1
S-01522,SKU-002,Smartphone,Electronics,599.99,1
S-01522,SKU-010,Phone Case,Accessories,19.99,1
S-01522,SKU-011,Screen Protector,Accessories,9.99,1
S-01523,SKU-001,Laptop,Electronics,899.99,1
S-01524,SKU-001,Laptop,Electronics,899.99,1
S-01524,SKU-006,Mouse,Accessories,29.99,1
S-01524,SKU-007,Keyboard,Accessories,79.99,1
S-01524,SKU-008,Monitor,Electronics,349.99,1
S-01524,SKU-016,HDMI Cable,Accessories,14.99,1
S-01525,SKU-001,Laptop,Electronics,899.99,1
S-01525,SKU-006,Mouse,Accessories,29.99,1
S-01525,SKU-007,Keyboard,Accessories,79.99,1
S-01525,SKU-020,Mousepad,Accessories,19.99,1
S-01526,SKU-001,Laptop,Electronics,899.99,1
S-01526,SKU-004,Laptop Bag,Accessories,49.99,1
S-01526,SKU-005,USB-C Hub,Accessories,39.99,1
S-01527,SKU-003,Headphones,Electronics,149.99,1
S-01528,SKU-001,Laptop,Electronics,899.99,1
S-01528,SKU-006,Mouse,Accessories,29.99,1
S-01528,SKU-007,Keyboard,Accessories,79.99,1
S-01528,SKU-020,Mousepad,Accessories,19.99,1
S-01529,SKU-017,SD Card,Storage,24.99,1
S-01529,SKU-018,External SSD,Storage,119.99,1
S-01529,SKU-020,Mousepad,Accessories,19.99,1
S-01530,SKU-003,Headphones,Electronics,149.99,1
S-01531,SKU-018,External SSD,Storage,119.99,1
S-01532,SKU-006,Mouse,Accessories,29.99,1
S-01533,SKU-014,Smartwatch,Electronics,249.99,1
S-01534,SKU-001,Laptop,Electronics,899.99,1
S-01534,SKU-004,Laptop Bag,Accessories,49.99,1
S-01534,SKU-005,USB-C Hub,Accessories,39.99,1
S-01534,SKU-006,Mouse,Accessories,29.99,1
S-01534,SKU-007,Keyboard,Accessories,79.99,1
S-01534,SKU-008,Monitor,Electronics,349.99,1
S-01534,SKU-016,HDMI Cable,Accessories,14.99,1
S-01534,SKU-020,Mousepad,Accessories,19.99,1
S-01535,SKU-001,Laptop,Electronics,899.99,1
S-01536,SKU-003,Headphones,Electronics,149.99,1
S-01537,SKU-001,Laptop,Electronics,899.99,1
S-01537,SKU-017,SD Card,Storage,24.99,1
S-01537,SKU-018,External SSD,Storage,119.99,1
S-01538,SKU-019,Desk Lamp,Office,44.99,1
S-01539,SKU-002,Smartphone,Electronics,599.99,1
S-01539,SKU-012,Wireless Charger,Accessories,34.99,1
S-01539,SKU-013,Power Bank,Electronics,49.99,1
S-01539,SKU-014,Smartwatch,Electronics,249.99,1
S-01539,SKU-015,Earbuds,Electronics,99.99,1
S-01539,SKU-017,SD Card,Storage,24.99,1
S-01539,SKU-018,External SSD,Storage,119.99,1
S-01539,SKU-019,Desk Lamp,Office,44.99,1
S-01540,SKU-001,Laptop,Electronics,899.99,1
S-01540,SKU-008,Monitor,Electronics,349.99,1
S-01541,SKU-002,Smartphone,Electronics,599.99,1
S-01541,SKU-010,Phone Case,Accessories,19.99,1
S-01541,SKU-011,Screen Protector,Accessories,9.99,1
S-01541,SKU-012,Wireless Charger,Accessories,34.99,1
S-01541,SKU-015,Earbuds,Electronics,99.99,1
S-01542,SKU-003,Headphones,Electronics,149.99,1
S-01543,SKU-001,Laptop,Electronics,899.99,1
S-01543,SKU-008,Monitor,Electronics,349.99,1
S-01543,SKU-016,HDMI Cable,Accessories,14.99,1
S-01544,SKU-002,Smartphone,Electronics,599.99,1
S-01544,SKU-012,Wireless Charger,Accessories,34.99,1
S-01544,SKU-013,Power Bank,Electronics,49.99,1
S-01544,SKU-014,Smartwatch,Electronics,249.99,1
S-01544,SKU-015,Earbuds,Electronics,99.99,1
S-01545,SKU-001,Laptop,Electronics,899.99,1
S-01545,SKU-019,Desk Lamp,Office,44.99,1
S-01546,SKU-001,Laptop,Electronics,899.99,1
S-01546,SKU-002,Smartphone,Electronics,599.99,1
S-01546,SKU-006,Mouse,Accessories,29.99,1
S-01546,SKU-007,Keyboard,Accessories,79.99,1
S-01546,SKU-012,Wireless Charger,Accessories,34.99,1
S-01546,SKU-015,Earbuds,Electronics,99.99,1
S-01547,SKU-014,Smartwatch,Electronics,249.99,1
S-01548,SKU-010,Phone Case,Accessories,19.99,1
S-01548,SKU-017,SD Card,Storage,24.99,1
S-01548,SKU-018,External SSD,Storage,119.99,1
S-01548,SKU-019,Desk Lamp,Office,44.99,1
S-01549,SKU-017,SD Card,Storage,24.99,1
S-01549,SKU-018,External SSD,Storage,119.99,1
S-01550,SKU-003,Headphones,Electronics,149.99,1
S-01550,SKU-017,SD Card,Storage,24.99,1
S-01551,SKU-019,Desk Lamp,Office,44.99,1
S-01552,SKU-008,Monitor,Electronics,349.99,1
S-01553,SKU-001,Laptop,Electronics,899.99,1
S-01553,SKU-004,Laptop Bag,Accessories,49.99,1
S-01553,SKU-005,USB-C Hub,Accessories,39.99,1
S-01554,SKU-019,Desk Lamp,Office,44.99,1
S-01555,SKU-008,Monitor,Electronics,349.99,1
S-01555,SKU-015,Earbuds,Electronics,99.99,1
S-01556,SKU-006,Mouse,Accessories,29.99,1
S-01557,SKU-002,Smartphone,Electronics,599.99,1
S-01557,SKU-012,Wireless Charger,Accessories,34.99,1
S-01557,SKU-013,Power Bank,Electronics,49.99,1
S-01557,SKU-014,Smartwatch,Electronics,249.99,1
S-01557,SKU-015,Earbuds,Electronics,99.99,1
S-01558,SKU-001,Laptop,Electronics,899.99,1
S-01558,SKU-008,Monitor,Electronics,349.99,1
S-01558,SKU-016,HDMI Cable,Accessories,14.99,2
S-01559,SKU-019,Desk Lamp,Office,44.99,1
S-01560,SKU-001,Laptop,Electronics,899.99,1
S-01560,SKU-004,Laptop Bag,Accessories,49.99,1
S-01560,SKU-005,USB-C Hub,Accessories,39.99,1
S-01561,SKU-004,Laptop Bag,Accessories,49.99,1
S-01561,SKU-008,Monitor,Electronics,349.99,1
S-01561,SKU-014,Smartwatch,Electronics,249.99,1
S-01562,SKU-019,Desk Lamp,Office,44.99,1
S-01563,SKU-019,Desk Lamp,Office,44.99,1
S-01564,SKU-002,Smartphone,Electronics,599.99,1
S-01565,SKU-002,Smartphone,Electronics,599.99,1
S-01565,SKU-010,Phone Case,Accessories,19.99,1
S-01565,SKU-011,Screen Protector,Accessories,9.99,1
S-01566,SKU-013,Power Bank,Electronics,49.99,1
S-01566,SKU-018,External SSD,Storage,119.99,1
S-01567,SKU-002,Smartphone,Electronics,599.99,1
S-01567,SKU-010,Phone Case,Accessories,19.99,1
S-01567,SKU-011,Screen Protector,Accessories,9.99,2
S-01567,SKU-013,Power Bank,Electronics,49.99,1
S-01567,SKU-014,Smartwatch,Electronics,249.99,1
S-01568,SKU-008,Monitor,Electronics,349.99,1
S-01569,SKU-008,Monitor,Electronics,349.99,1
S-01570,SKU-001,Laptop,Electronics,899.99,1
S-01570,SKU-004,Laptop Bag,Accessories,49.99,1
S-01570,SKU-005,USB-C Hub,Accessories,39.99,1
S-01570,SKU-008,Monitor,Electronics,349.99,1
S-01570,SKU-016,HDMI Cable,Accessories,14.99,1
S-01571,SKU-001,Laptop,Electronics,899.99,1
S-01571,SKU-006,Mouse,Accessories,29.99,1
S-01571,SKU-007,Keyboard,Accessories,79.99,1
S-01571,SKU-013,Power Bank,Electronics,49.99,1
S-01572,SKU-018,External SSD,Storage,119.99,1
S-01573,SKU-001,Laptop,Electronics,899.99,1
S-01573,SKU-006,Mouse,Accessories,29.99,1
S-01573,SKU-007,Keyboard,Accessories,79.99,1
S-01573,SKU-020,Mousepad,Accessories,19.99,1
S-01574,SKU-002,Smartphone,Electronics,599.99,1
S-01574,SKU-010,Phone Case,Accessories,19.99,1
S-01574,SKU-011,Screen Protector,Accessories,9.99,1
S-01575,SKU-001,Laptop,Electronics,899.99,1
S-01575,SKU-008,Monitor,Electronics,349.99,1
S-01575,SKU-015,Earbuds,Electronics,99.99,1
S-01575,SKU-016,HDMI Cable,Accessories,14.99,1
S-01576,SKU-001,Laptop,Electronics,899.99,1
S-01576,SKU-006,Mouse,Accessories,29.99,1
S-01576,SKU-007,Keyboard,Accessories,79.99,1
S-01576,SKU-008,Monitor,Electronics,349.99,1
S-01576,SKU-016,HDMI Cable,Accessories,14.99,1
S-01577,SKU-002,Smartphone,Electronics,599.99,1
S-01578,SKU-019,Desk Lamp,Office,44.99,1
S-01579,SKU-002,Smartphone,Electronics,599.99,1
S-01579,SKU-013,Power Bank,Electronics,49.99,1
S-01579,SKU-014,Smartwatch,Electronics,249.99,1
S-01580,SKU-001,Laptop,Electronics,899.99,1
S-01580,SKU-004,Laptop Bag,Accessories,49.99,1
S-01580,SKU-005,USB-C Hub,Accessories,39.99,1
S-01580,SKU-008,Monitor,Electronics,349.99,1
S-01580,SKU-016,HDMI Cable,Accessories,14.99,1
S-01581,SKU-001,Laptop,Electronics,899.99,1
S-01581,SKU-006,Mouse,Accessories,29.99,1
S-01581,SKU-007,Keyboard,Accessories,79.99,1
S-01582,SKU-002,Smartphone,Electronics,599.99,1
S-01582,SKU-006,Mouse,Accessories,29.99,1
S-01582,SKU-010,Phone Case,Accessories,19.99,1
S-01582,SKU-011,Screen Protector,Accessories,9.99,1
S-01582,SKU-012,Wireless Charger,Accessories,34.99,1
S-01582,SKU-015,Earbuds,Electronics,99.99,1
S-01582,SKU-017,SD Card,Storage,24.99,1
S-01582,SKU-018,External SSD,Storage,119.99,1
S-01583,SKU-001,Laptop,Electronics,899.99,1
S-01583,SKU-006,Mouse,Accessories,29.99,1
S-01583,SKU-007,Keyboard,Accessories,79.99,1
S-01583,SKU-008,Monitor,Electronics,349.99,1
S-01583,SKU-016,HDMI Cable,Accessories,14.99,2
S-01583,SKU-017,SD Card,Storage,24.99,2
S-01583,SKU-018,External SSD,Storage,119.99,1
S-01584,SKU-001,Laptop,Electronics,899.99,1
S-01585,SKU-002,Smartphone,Electronics,599.99,1
S-01586,SKU-002,Smartphone,Electronics,599.99,1
S-01586,SKU-012,Wireless Charger,Accessories,34.99,1
S-01586,SKU-015,Earbuds,Electronics,99.99,1
S-01587,SKU-001,Laptop,Electronics,899.99,1
S-01587,SKU-004,Laptop Bag,Accessories,49.99,1
S-01587,SKU-005,USB-C Hub,Accessories,39.99,1
S-01588,SKU-002,Smartphone,Electronics,599.99,1
S-01588,SKU-010,Phone Case,Accessories,19.99,1
S-01588,SKU-011,Screen Protector,Accessories,9.99,1
S-01588,SKU-012,Wireless Charger,Accessories,34.99,1
S-01588,SKU-015,Earbuds,Electronics,99.99,1
S-01589,SKU-002,Smartphone,Electronics,599.99,1
S-01589,SKU-010,Phone Case,Accessories,19.99,1
S-01589,SKU-011,Screen Protector,Accessories,9.99,1
S-01589,SKU-012,Wireless Charger,Accessories,34.99,1
S-01589,SKU-015,Earbuds,Electronics,99.99,1
S-01590,SKU-002,Smartphone,Electronics,599.99,1
S-01590,SKU-013,Power Bank,Electronics,49.99,1
S-01590,SKU-014,Smartwatch,Electronics,249.99,1
S-01591,SKU-002,Smartphone,Electronics,599.99,1
S-01591,SKU-012,Wireless Charger,Accessories,34.99,1
S-01591,SKU-013,Power Bank,Electronics,49.99,1
S-01591,SKU-014,Smartwatch,Electronics,249.99,1
S-01591,SKU-015,Earbuds,Electronics,99.99,1
S-01592,SKU-008,Monitor,Electronics,349.99,1
S-01593,SKU-008,Monitor,Electronics,349.99,1
S-01594,SKU-002,Smartphone,Electronics,599.99,1
S-01594,SKU-010,Phone Case,Accessories,19.99,1
S-01594,SKU-011,Screen Protector,Accessories,9.99,1
S-01594,SKU-016,HDMI Cable,Accessories,14.99,1
S-01595,SKU-001,Laptop,Electronics,899.99,1
S-01595,SKU-004,Laptop Bag,Accessories,49.99,1
S-01595,SKU-005,USB-C Hub,Accessories,39.99,1
S-01596,SKU-003,Headphones,Electronics,149.99,1
S-01597,SKU-019,Desk Lamp,Office,44.99,1
S-01598,SKU-018,External SSD,Storage,119.99,1
S-01599,SKU-003,Headphones,Electronics,149.99,1
S-01600,SKU-001,Laptop,Electronics,899.99,1
S-01600,SKU-004,Laptop Bag,Accessories,49.99,1
S-01600,SKU-005,USB-C Hub,Accessories,39.99,1
S-01600,SKU-008,Monitor,Electronics,349.99,1
S-01600,SKU-016,HDMI Cable,Accessories,14.99,1
S-01601,SKU-006,Mouse,Accessories,29.99,1
S-01601,SKU-017,SD Card,Storage,24.99,1
S-01601,SKU-018,External SSD,Storage,119.99,1
S-01602,SKU-007,Keyboard,Accessories,79.99,1
S-01602,SKU-009,Webcam,Electronics,89.99,1
S-01602,SKU-017,SD Card,Storage,24.99,1
S-01602,SKU-018,External SSD,Storage,119.99,1
S-01603,SKU-003,Headphones,Electronics,149.99,1
S-01604,SKU-003,Headphones,Electronics,149.99,1
S-01605,SKU-002,Smartphone,Electronics,599.99,1
S-01605,SKU-010,Phone Case,Accessories,19.99,1
S-01605,SKU-012,Wireless Charger,Accessories,34.99,1
S-01605,SKU-015,Earbuds,Electronics,99.99,1
S-01605,SKU-019,Desk Lamp,Office,44.99,1
S-01606,SKU-002,Smartphone,Electronics,599.99,1
S-01606,SKU-010,Phone Case,Accessories,19.99,1
S-01606,SKU-011,Screen Protector,Accessories,9.99,1
S-01607,SKU-002,Smartphone,Electronics,599.99,1
S-01607,SKU-012,Wireless Charger,Accessories,34.99,1
S-01607,SKU-015,Earbuds,Electronics,99.99,1
S-01608,SKU-003,Headphones,Electronics,149.99,1
S-01609,SKU-014,Smartwatch,Electronics,249.99,1
S-01610,SKU-008,Monitor,Electronics,349.99,1
S-01611,SKU-002,Smartphone,Electronics,599.99,1
S-01611,SKU-012,Wireless Charger,Accessories,34.99,1
S-01611,SKU-013,Power Bank,Electronics,49.99,1
S-01611,SKU-014,Smartwatch,Electronics,249.99,1
S-01611,SKU-015,Earbuds,Electronics,99.99,1
S-01612,SKU-001,Laptop,Electronics,899.99,1
S-01612,SKU-006,Mouse,Accessories,29.99,1
S-01612,SKU-007,Keyboard,Accessories,79.99,1
S-01613,SKU-002,Smartphone,Electronics,599.99,1
S-01613,SKU-009,Webcam,Electronics,89.99,1
S-01613,SKU-010,Phone Case,Accessories,19.99,1
S-01613,SKU-011,Screen Protector,Accessories,9.99,1
S-01614,SKU-006,Mouse,Accessories,29.99,1
S-01615,SKU-017,SD Card,Storage,24.99,2
S-01615,SKU-018,External SSD,Storage,119.99,1
S-01616,SKU-001,Laptop,Electronics,899.99,1
S-01616,SKU-004,Laptop Bag,Accessories,49.99,1
S-01616,SKU-005,USB-C Hub,Accessories,39.99,1
S-01617,SKU-001,Laptop,Electronics,899.99,1
S-01617,SKU-008,Monitor,Electronics,349.99,1
S-01618,SKU-002,Smartphone,Electronics,599.99,1
S-01618,SKU-010,Phone Case,Accessories,19.99,1
S-01618,SKU-011,Screen Protector,Accessories,9.99,1
S-01619,SKU-018,External SSD,Storage,119.99,1
S-01620,SKU-001,Laptop,Electronics,899.99,1
S-01620,SKU-005,USB-C Hub,Accessories,39.99,1
S-01621,SKU-001,Laptop,Electronics,899.99,1
S-01621,SKU-004,Laptop Bag,Accessories,49.99,1
S-01621,SKU-005,USB-C Hub,Accessories,39.99,1
S-01621,SKU-006,Mouse,Accessories,29.99,1
S-01621,SKU-007,Keyboard,Accessories,79.99,1
S-01621,SKU-008,Monitor,Electronics,349.99,1
S-01621,SKU-016,HDMI Cable,Accessories,14.99,2
S-01622,SKU-001,Laptop,Electronics,899.99,1
S-01623,SKU-001,Laptop,Electronics,899.99,1
S-01623,SKU-004,Laptop Bag,Accessories,49.99,1
S-01623,SKU-005,USB-C Hub,Accessories,39.99,1
S-01624,SKU-001,Laptop,Electronics,899.99,1
S-01624,SKU-004,Laptop Bag,Accessories,49.99,1
S-01624,SKU-005,USB-C Hub,Accessories,39.99,1
S-01625,SKU-003,Headphones,Electronics,149.99,1
S-01626,SKU-001,Laptop,Electronics,899.99,1
S-01626,SKU-004,Laptop Bag,Accessories,49.99,1
S-01626,SKU-005,USB-C Hub,Accessories,39.99,1
S-01626,SKU-006,Mouse,Accessories,29.99,1
S-01626,SKU-007,Keyboard,Accessories,79.99,1
S-01627,SKU-001,Laptop,Electronics,899.99,1
S-01627,SKU-006,Mouse,Accessories,29.99,1
S-01627,SKU-007,Keyboard,Accessories,79.99,1
S-01627,SKU-020,Mousepad,Accessories,19.99,1
S-01628,SKU-008,Monitor,Electronics,349.99,1
S-01629,SKU-008,Monitor,Electronics,349.99,1
S-01630,SKU-001,Laptop,Electronics,899.99,1
S-01630,SKU-004,Laptop Bag,Accessories,49.99,1
S-01630,SKU-005,USB-C Hub,Accessories,39.99,1
S-01631,SKU-014,Smartwatch,Electronics,249.99,1
S-01632,SKU-001,Laptop,Electronics,899.99,1
S-01632,SKU-006,Mouse,Accessories,29.99,1
S-01632,SKU-007,Keyboard,Accessories,79.99,1
S-01633,SKU-008,Monitor,Electronics,349.99,1
S-01634,SKU-008,Monitor,Electronics,349.99,1
S-01634,SKU-011,Screen Protector,Accessories,9.99,2
S-01635,SKU-006,Mouse,Accessories,29.99,1
S-01635,SKU-007,Keyboard,Accessories,79.99,1
S-01635,SKU-020,Mousepad,Accessories,19.99,1
S-01636,SKU-001,Laptop,Electronics,899.99,1
S-01636,SKU-006,Mouse,Accessories,29.99,1
S-01636,SKU-007,Keyboard,Accessories,79.99,1
S-01636,SKU-008,Monitor,Electronics,349.99,1
S-01636,SKU-016,HDMI Cable,Accessories,14.99,1
S-01637,SKU-006,Mouse,Accessories,29.99,1
S-01637,SKU-007,Keyboard,Accessories,79.99,1
S-01637,SKU-020,Mousepad,Accessories,19.99,1
S-01638,SKU-009,Webcam,Electronics,89.99,1
S-01638,SKU-017,SD Card,Storage,24.99,1
S-01638,SKU-018,External SSD,Storage,119.99,1
S-01639,SKU-002,Smartphone,Electronics,599.99,1
S-01640,SKU-001,Laptop,Electronics,899.99,1
S-01641,SKU-018,External SSD,Storage,119.99,1
S-01642,SKU-008,Monitor,Electronics,349.99,1
S-01642,SKU-017,SD Card,Storage,24.99,1
S-01642,SKU-018,External SSD,Storage,119.99,1
S-01643,SKU-001,Laptop,Electronics,899.99,1
S-01643,SKU-004,Laptop Bag,Accessories,49.99,1
S-01643,SKU-005,USB-C Hub,Accessories,39.99,1
S-01643,SKU-006,Mouse,Accessories,29.99,1
S-01643,SKU-007,Keyboard,Accessories,79.99,1
S-01643,SKU-020,Mousepad,Accessories,19.99,1
S-01644,SKU-001,Laptop,Electronics,899.99,1
S-01644,SKU-016,HDMI Cable,Accessories,14.99,1
S-01645,SKU-002,Smartphone,Electronics,599.99,1
S-01645,SKU-012,Wireless Charger,Accessories,34.99,1
S-01645,SKU-015,Earbuds,Electronics,99.99,1
S-01646,SKU-001,Laptop,Electronics,899.99,1
S-01646,SKU-006,Mouse,Accessories,29.99,1
S-01646,SKU-007,Keyboard,Accessories,79.99,1
S-01646,SKU-008,Monitor,Electronics,349.99,1
S-01646,SKU-016,HDMI Cable,Accessories,14.99,1
S-01647,SKU-014,Smartwatch,Electronics,249.99,1
S-01648,SKU-001,Laptop,Electronics,899.99,1
S-01648,SKU-006,Mouse,Accessories,29.99,1
S-01648,SKU-007,Keyboard,Accessories,79.99,1
S-01648,SKU-008,Monitor,Electronics,349.99,1
S-01648,SKU-016,HDMI Cable,Accessories,14.99,1
S-01649,SKU-001,Laptop,Electronics,899.99,1
S-01649,SKU-006,Mouse,Accessories,29.99,1
S-01649,SKU-007,Keyboard,Accessories,79.99,1
S-01650,SKU-006,Mouse,Accessories,29.99,1
S-01651,SKU-001,Laptop,Electronics,899.99,1
S-01651,SKU-005,USB-C Hub,Accessories,39.99,1
S-01651,SKU-006,Mouse,Accessories,29.99,1
S-01651,SKU-007,Keyboard,Accessories,79.99,1
S-01652,SKU-001,Laptop,Electronics,899.99,1
S-01653,SKU-008,Monitor,Electronics,349.99,1
S-01653,SKU-014,Smartwatch,Electronics,249.99,1
S-01654,SKU-001,Laptop,Electronics,899.99,1
S-01654,SKU-004,Laptop Bag,Accessories,49.99,1
S-01654,SKU-005,USB-C Hub,Accessories,39.99,1
S-01655,SKU-003,Headphones,Electronics,149.99,1
S-01656,SKU-006,Mouse,Accessories,29.99,1
S-01656,SKU-007,Keyboard,Accessories,79.99,1
S-01656,SKU-017,SD Card,Storage,24.99,1
S-01656,SKU-018,External SSD,Storage,119.99,1
S-01656,SKU-020,Mousepad,Accessories,19.99,1
S-01657,SKU-001,Laptop,Electronics,899.99,1
S-01658,SKU-002,Smartphone,Electronics,599.99,1
S-01658,SKU-010,Phone Case,Accessories,19.99,1
S-01658,SKU-011,Screen Protector,Accessories,9.99,1
S-01659,SKU-003,Headphones,Electronics,149.99,1
S-01660,SKU-008,Monitor,Electronics,349.99,1
S-01661,SKU-002,Smartphone,Electronics,599.99,1
S-01662,SKU-001,Laptop,Electronics,899.99,1
S-01662,SKU-004,Laptop Bag,Accessories,49.99,1
S-01662,SKU-005,USB-C Hub,Accessories,39.99,1
S-01662,SKU-008,Monitor,Electronics,349.99,1
S-01662,SKU-016,HDMI Cable,Accessories,14.99,1
S-01663,SKU-002,Smartphone,Electronics,599.99,1
S-01663,SKU-018,External SSD,Storage,119.99,1
S-01664,SKU-001,Laptop,Electronics,899.99,1
S-01665,SKU-001,Laptop,Electronics,899.99,1
S-01665,SKU-004,Laptop Bag,Accessories,49.99,1
S-01665,SKU-005,USB-C Hub,Accessories,39.99,1
S-01665,SKU-006,Mouse,Accessories,29.99,1
S-01665,SKU-007,Keyboard,Accessories,79.99,1
S-01666,SKU-001,Laptop,Electronics,899.99,1
S-01666,SKU-006,Mouse,Accessories,29.99,1
S-01666,SKU-007,Keyboard,Accessories,79.99,1
S-01667,SKU-011,Screen Protector,Accessories,9.99,1
S-01667,SKU-019,Desk Lamp,Office,44.99,1
S-01668,SKU-014,Smartwatch,Electronics,249.99,1
S-01669,SKU-008,Monitor,Electronics,349.99,1
S-01669,SKU-009,Webcam,Electronics,89.99,1
S-01670,SKU-014,Smartwatch,Electronics,249.99,1
S-01671,SKU-001,Laptop,Electronics,899.99,1
S-01671,SKU-004,Laptop Bag,Accessories,49.99,1
S-01671,SKU-005,USB-C Hub,Accessories,39.99,1
S-01672,SKU-001,Laptop,Electronics,899.99,1
S-01672,SKU-004,Laptop Bag,Accessories,49.99,1
S-01672,SKU-005,USB-C Hub,Accessories,39.99,1
S-01672,SKU-006,Mouse,Accessories,29.99,1
S-01672,SKU-007,Keyboard,Accessories,79.99,1
S-01672,SKU-008,Monitor,Electronics,349.99,1
S-01672,SKU-016,HDMI Cable,Accessories,14.99,1
S-01673,SKU-001,Laptop,Electronics,899.99,1
S-01674,SKU-002,Smartphone,Electronics,599.99,1
S-01675,SKU-002,Smartphone,Electronics,599.99,1
S-01675,SKU-012,Wireless Charger,Accessories,34.99,1
S-01675,SKU-015,Earbuds,Electronics,99.99,1
